13	0.23076923	0.3846154	0.3846154	6	3	5	3	2	1	0	4	1	3	9.666666666666666	3	1
5	0.2	0.6	0.2	3	0	1	1	3	2	0	0	1	2	8.0	1	0
6	0.5	0.33333334	0.16666667	3	1	1	1	3	3	0	0	0	2	9.833333333333334	1	0
9	0.22222222	0.11111111	0.6666667	8	1	4	2	2	5	0	1	2	2	10.833333333333334	4	0
12	0.25	0.5	0.25	5	4	2	2	4	1	2	0	2	4	8.166666666666666	4	3
16	0.25	0.25	0.5	3	7	2	4	3	1	0	1	1	4	7.666666666666667	1	5
9	0.44444445	0.22222222	0.33333334	3	0	8	0	1	0	1	1	1	4	7.5	2	6
9	0.44444445	0.33333334	0.22222222	4	0	1	5	3	0	0	2	2	1	6.166666666666667	3	0
12	0.41666666	0.25	0.33333334	5	2	3	7	0	0	2	2	1	2	7.666666666666667	3	7
14	0.2857143	0.21428572	0.5	8	4	2	6	2	2	1	2	3	2	9.5	1	2
13	0.46153846	0.23076923	0.30769232	7	2	4	4	3	1	1	3	2	4	8.333333333333334	4	2
12	0.16666667	0.16666667	0.6666667	3	6	2	3	1	3	0	0	0	3	9.5	1	4
7	0.71428573	0.14285715	0.14285715	4	1	2	1	3	0	1	3	0	4	8.5	3	0
14	0.14285715	0.42857143	0.42857143	8	7	2	2	3	1	1	2	4	4	8.0	4	1
10	0.2	0.5	0.3	3	3	3	2	2	1	1	1	0	4	8.0	2	4
5	0.4	0.0	0.6	7	2	1	1	1	1	1	3	2	4	8.5	3	0
18	0.2777778	0.5555556	0.16666667	7	5	4	6	3	2	1	0	4	4	11.833333333333334	4	2
11	0.36363637	0.27272728	0.36363637	7	2	5	3	1	1	4	0	2	3	9.0	2	0
15	0.4	0.26666668	0.33333334	7	8	2	2	3	2	1	2	2	1	12.0	4	0
5	0.4	0.4	0.2	4	2	2	1	0	1	1	0	2	4	8.833333333333334	4	0
14	0.21428572	0.5714286	0.21428572	5	8	3	3	0	2	1	1	1	3	9.333333333333334	2	3
17	0.4117647	0.05882353	0.5294118	4	6	4	3	4	1	2	1	0	3	9.333333333333334	1	6
5	0.2	0.4	0.4	3	3	1	0	1	3	0	0	0	2	9.333333333333334	1	1
5	0.4	0.2	0.4	3	0	2	0	3	1	1	1	0	5	8.5	2	1
14	0.5	0.21428572	0.2857143	3	3	3	2	6	1	1	1	0	1	9.0	1	4
7	0.2857143	0.2857143	0.42857143	3	3	1	2	1	0	0	1	2	5	8.166666666666666	3	1
15	0.4	0.2	0.4	7	4	3	4	4	3	0	2	2	3	9.166666666666666	1	2
9	0.5555556	0.33333334	0.11111111	3	4	3	1	1	1	1	1	0	1	9.166666666666666	3	6
13	0.30769232	0.30769232	0.3846154	6	5	3	2	3	1	2	2	1	4	8.166666666666666	2	2
10	0.6	0.4	0.0	5	1	1	5	3	0	3	0	2	5	8.5	2	1
17	0.47058824	0.29411766	0.23529412	3	3	5	3	6	1	1	1	0	4	10.666666666666666	2	4
9	0.22222222	0.44444445	0.33333334	6	2	2	4	1	3	2	0	1	2	9.5	4	0
14	0.2857143	0.35714287	0.35714287	4	3	3	3	5	2	0	2	0	2	9.0	3	2
6	0.5	0.16666667	0.33333334	5	1	1	3	1	0	1	4	0	3	6.833333333333333	3	1
6	0.5	0.33333334	0.16666667	6	1	3	1	1	0	1	3	2	5	7.333333333333333	3	1
5	0.8	0.0	0.2	4	0	1	3	1	1	1	2	0	3	9.0	3	2
17	0.47058824	0.29411766	0.23529412	7	6	4	3	4	2	1	0	4	3	9.666666666666666	2	2
5	0.2	0.4	0.4	5	1	0	2	2	0	0	3	2	5	8.833333333333334	4	1
20	0.35	0.2	0.45	4	3	4	8	5	3	0	0	1	4	9.833333333333334	1	2
18	0.16666667	0.33333334	0.5	3	4	5	5	4	0	0	1	2	4	7.666666666666667	4	5
8	0.25	0.5	0.25	8	4	2	1	1	1	2	2	3	4	8.833333333333334	3	4
16	0.1875	0.5	0.3125	3	2	4	4	6	0	0	2	1	1	7.166666666666667	3	7
14	0.14285715	0.21428572	0.64285713	6	4	4	5	1	1	2	1	2	1	7.833333333333333	2	3
9	0.44444445	0.22222222	0.33333334	8	1	1	5	2	2	2	4	0	2	8.666666666666666	1	1
9	0.33333334	0.44444445	0.22222222	6	0	3	3	3	1	1	1	3	2	10.5	4	1
14	0.42857143	0.35714287	0.21428572	7	0	6	3	5	3	1	0	3	1	10.333333333333334	1	0
8	0.375	0.25	0.375	5	1	2	1	4	0	2	1	2	4	9.333333333333334	2	0
12	0.41666666	0.16666667	0.41666666	8	1	2	3	6	0	4	4	0	3	8.333333333333334	3	1
11	0.09090909	0.45454547	0.45454547	7	4	1	4	2	2	3	1	1	1	9.666666666666666	4	1
5	0.6	0.2	0.2	4	3	1	0	1	3	0	0	1	3	8.5	4	0
7	0.42857143	0.2857143	0.2857143	8	3	1	2	1	4	1	2	1	2	10.0	1	0
6	0.33333334	0.33333334	0.33333334	3	2	1	1	2	0	1	2	0	1	7.666666666666667	2	2
5	0.0	0.8	0.2	8	1	2	1	1	2	1	1	4	5	7.5	4	2
10	0.5	0.3	0.2	4	4	1	3	2	1	0	1	2	2	8.833333333333334	4	0
5	0.2	0.4	0.4	3	1	1	1	2	0	0	1	2	3	9.5	4	1
6	0.5	0.33333334	0.16666667	6	2	0	3	1	1	1	2	2	2	6.833333333333333	1	1
14	0.35714287	0.21428572	0.42857143	7	6	3	3	2	0	2	0	5	1	11.0	4	4
8	0.25	0.25	0.5	8	2	3	1	2	2	3	1	2	2	8.333333333333334	1	0
16	0.0625	0.4375	0.5	7	2	6	5	3	2	3	1	1	1	8.666666666666666	3	2
6	0.33333334	0.16666667	0.5	6	3	0	2	1	2	2	1	1	4	9.666666666666666	1	2
19	0.42105263	0.2631579	0.31578946	5	2	8	2	7	1	3	1	0	1	8.833333333333334	2	2
6	0.33333334	0.33333334	0.33333334	4	2	1	1	2	3	0	1	0	2	9.666666666666666	1	0
14	0.21428572	0.42857143	0.35714287	6	3	3	3	5	3	1	1	1	4	7.666666666666667	4	4
20	0.25	0.45	0.3	4	6	2	6	6	1	0	2	1	5	9.333333333333334	1	3
15	0.26666668	0.33333334	0.4	7	5	2	8	0	0	1	2	4	4	9.333333333333334	2	1
16	0.25	0.375	0.375	3	4	4	4	4	1	1	0	1	4	8.333333333333334	1	3
12	0.6666667	0.16666667	0.16666667	8	5	3	1	3	1	4	2	1	4	11.666666666666666	2	0
16	0.375	0.375	0.25	8	3	6	2	5	1	3	2	2	3	6.833333333333333	2	3
13	0.30769232	0.3846154	0.30769232	8	5	3	4	1	3	2	1	2	4	7.833333333333333	1	1
5	0.2	0.6	0.2	3	1	2	1	1	2	0	1	0	1	8.0	3	2
5	0.2	0.4	0.4	7	1	2	2	0	1	3	3	0	1	9.166666666666666	1	2
10	0.4	0.4	0.2	8	3	5	1	1	3	1	2	2	4	10.333333333333334	2	1
9	0.33333334	0.22222222	0.44444445	7	4	2	1	2	1	4	1	1	2	10.666666666666666	2	1
9	0.11111111	0.44444445	0.44444445	4	2	2	4	1	0	2	2	0	5	11.0	3	0
16	0.375	0.1875	0.4375	6	3	3	7	3	3	1	1	1	2	9.5	1	2
18	0.33333334	0.3888889	0.2777778	6	4	6	1	7	1	2	1	2	4	10.333333333333334	4	0
5	0.0	0.6	0.4	3	1	1	2	1	0	2	0	1	4	9.333333333333334	4	0
17	0.3529412	0.47058824	0.1764706	7	6	5	2	4	3	1	0	3	2	9.0	1	4
20	0.4	0.2	0.4	8	7	3	5	5	4	2	1	1	5	8.666666666666666	3	2
12	0.25	0.5	0.25	8	1	2	4	5	2	3	2	1	3	8.0	4	4
14	0.5	0.2857143	0.21428572	6	4	5	1	4	3	1	1	1	5	9.333333333333334	1	1
10	0.3	0.4	0.3	7	1	2	5	2	2	3	1	1	2	9.333333333333334	3	1
17	0.4117647	0.29411766	0.29411766	7	1	5	8	3	3	1	1	2	2	7.666666666666667	1	3
9	0.33333334	0.33333334	0.33333334	6	3	3	2	1	1	3	2	0	4	9.0	1	1
12	0.6666667	0.33333334	0.0	5	1	2	4	5	1	1	1	2	4	10.833333333333334	3	4
8	0.375	0.375	0.25	3	1	1	2	4	0	3	0	0	3	7.0	2	4
5	0.4	0.6	0.0	8	1	2	1	1	2	3	1	2	1	10.166666666666666	2	0
13	0.61538464	0.23076923	0.15384616	8	1	4	6	2	1	2	1	4	3	10.166666666666666	4	1
8	0.5	0.25	0.25	4	0	2	2	4	1	1	1	1	3	9.333333333333334	2	3
13	0.3846154	0.30769232	0.30769232	5	2	4	4	3	0	1	3	1	3	9.166666666666666	2	2
10	0.0	0.6	0.4	7	2	4	2	2	2	3	1	1	5	8.0	2	0
5	0.0	0.2	0.8	5	1	3	1	0	0	0	3	2	2	8.166666666666666	4	0
19	0.5263158	0.10526316	0.36842105	7	5	8	3	3	2	3	1	1	3	10.0	2	4
7	0.5714286	0.2857143	0.14285715	7	0	3	1	3	2	1	1	3	1	8.666666666666666	4	0
11	0.27272728	0.36363637	0.36363637	8	1	4	4	2	1	3	0	4	1	9.0	2	2
7	0.42857143	0.2857143	0.2857143	7	1	1	3	2	1	1	4	1	2	9.833333333333334	3	0
13	0.3846154	0.46153846	0.15384616	7	3	4	3	3	1	0	5	1	4	8.666666666666666	3	2
6	0.16666667	0.5	0.33333334	3	2	1	1	2	2	0	0	1	3	9.833333333333334	4	0
16	0.5	0.1875	0.3125	8	5	2	4	5	1	1	3	3	5	6.166666666666667	4	4
11	0.27272728	0.36363637	0.36363637	6	4	0	3	4	0	2	1	3	4	9.166666666666666	2	0
12	0.25	0.5833333	0.16666667	6	5	3	1	3	2	1	3	0	2	9.5	1	0
7	0.42857143	0.14285715	0.42857143	6	1	1	2	3	1	4	0	1	1	9.0	4	1
12	0.5	0.33333334	0.16666667	3	2	4	2	4	2	0	0	1	1	8.666666666666666	4	5
19	0.42105263	0.05263158	0.5263158	6	5	6	2	6	2	3	0	1	3	9.333333333333334	2	4
20	0.2	0.35	0.45	3	4	3	5	8	1	0	1	1	4	8.166666666666666	4	7
14	0.2857143	0.5714286	0.14285715	5	4	5	3	2	1	0	0	4	3	9.5	4	0
17	0.23529412	0.47058824	0.29411766	5	6	2	6	3	1	2	0	2	3	8.166666666666666	4	4
13	0.53846157	0.3846154	0.07692308	5	0	5	5	3	1	0	4	0	2	11.166666666666666	3	2
17	0.1764706	0.3529412	0.47058824	3	6	5	4	2	0	1	0	2	2	10.166666666666666	4	3
11	0.36363637	0.18181819	0.45454547	5	4	2	2	3	1	1	2	1	4	10.5	1	1
15	0.2	0.33333334	0.46666667	5	6	3	3	3	3	2	0	0	2	8.833333333333334	1	5
7	0.42857143	0.14285715	0.42857143	6	2	3	2	0	1	2	1	2	1	10.166666666666666	3	1
17	0.29411766	0.47058824	0.23529412	4	9	3	2	3	2	0	0	2	5	10.833333333333334	1	3
19	0.31578946	0.36842105	0.31578946	5	3	7	2	7	0	2	2	1	1	8.166666666666666	2	6
18	0.33333334	0.22222222	0.44444445	4	3	3	7	5	2	0	2	0	1	10.666666666666666	3	3
18	0.22222222	0.3888889	0.3888889	6	5	2	5	6	0	2	0	4	1	9.333333333333334	2	1
8	0.25	0.625	0.125	5	1	3	3	1	0	1	2	2	5	9.0	3	3
6	0.16666667	0.5	0.33333334	3	1	3	2	0	0	1	1	1	3	10.333333333333334	3	1
15	0.4	0.26666668	0.33333334	4	2	4	2	7	2	0	1	1	5	7.5	3	3
15	0.73333335	0.06666667	0.2	7	2	2	6	5	0	1	5	1	4	8.5	4	5
10	0.4	0.5	0.1	7	1	2	3	4	4	1	2	0	4	10.833333333333334	3	2
7	0.2857143	0.2857143	0.42857143	8	2	3	1	1	2	3	0	3	3	7.833333333333333	2	1
5	0.0	0.8	0.2	7	1	0	3	1	0	4	1	2	3	8.833333333333334	4	0
12	0.33333334	0.25	0.41666666	6	3	0	5	4	0	3	1	2	5	9.0	3	2
19	0.42105263	0.2631579	0.31578946	5	6	5	4	4	1	1	0	3	1	8.833333333333334	2	5
7	0.2857143	0.42857143	0.2857143	7	1	0	3	3	2	1	1	3	3	8.0	1	2
15	0.26666668	0.26666668	0.46666667	8	2	4	3	6	2	2	2	2	5	9.333333333333334	1	0
10	0.5	0.3	0.2	8	2	2	4	2	3	2	1	2	5	9.166666666666666	4	0
17	0.5294118	0.23529412	0.23529412	8	6	3	3	5	1	3	1	3	2	10.166666666666666	4	1
5	0.2	0.8	0.0	4	0	3	1	1	2	0	0	2	4	8.666666666666666	1	1
6	0.16666667	0.33333334	0.5	7	2	2	1	1	2	2	2	1	4	8.666666666666666	1	0
14	0.35714287	0.42857143	0.21428572	4	6	2	4	2	1	0	2	1	3	6.833333333333333	1	6
19	0.42105263	0.15789473	0.42105263	5	4	3	4	8	2	2	1	0	4	8.333333333333334	2	5
20	0.4	0.25	0.35	7	2	8	4	6	1	1	2	3	1	7.166666666666667	1	2
11	0.18181819	0.36363637	0.45454547	7	3	3	3	2	2	4	1	0	2	8.833333333333334	3	3
6	0.16666667	0.6666667	0.16666667	3	2	4	0	0	1	0	1	1	3	8.166666666666666	1	2
16	0.25	0.25	0.5	4	6	3	2	5	1	2	1	0	1	7.333333333333333	2	5
9	0.22222222	0.22222222	0.5555556	5	2	5	1	1	0	1	2	2	1	9.666666666666666	3	1
7	0.2857143	0.2857143	0.42857143	5	2	1	4	0	0	3	0	2	1	10.0	4	0
10	0.1	0.4	0.5	6	3	2	3	2	3	0	2	1	5	9.166666666666666	1	0
13	0.30769232	0.30769232	0.3846154	5	1	5	6	1	1	0	1	3	3	7.5	3	5
6	0.5	0.16666667	0.33333334	6	3	0	2	1	2	3	1	0	3	9.5	3	2
17	0.3529412	0.23529412	0.4117647	8	5	3	4	5	4	4	0	0	4	9.166666666666666	2	0
13	0.6923077	0.23076923	0.07692308	7	4	3	4	2	1	0	2	4	2	9.666666666666666	3	5
18	0.3888889	0.11111111	0.5	8	5	5	6	2	3	1	2	2	4	8.666666666666666	4	0
7	0.14285715	0.2857143	0.5714286	7	2	2	1	2	2	3	0	2	4	10.0	2	0
9	0.0	0.22222222	0.7777778	8	2	4	3	0	3	1	2	2	4	8.0	1	1
10	0.3	0.6	0.1	5	2	2	3	3	2	0	2	1	4	8.166666666666666	1	1
5	0.2	0.4	0.4	7	2	1	0	2	2	2	2	1	4	9.166666666666666	1	0
9	0.22222222	0.44444445	0.33333334	7	2	1	2	4	3	0	1	3	4	7.833333333333333	1	0
17	0.05882353	0.5294118	0.4117647	5	4	5	2	6	2	1	0	2	1	9.166666666666666	1	4
8	0.5	0.375	0.125	3	2	2	3	1	0	2	1	0	2	9.666666666666666	3	2
14	0.21428572	0.42857143	0.35714287	5	3	5	4	2	1	2	0	2	2	10.0	2	1
17	0.4117647	0.23529412	0.3529412	8	4	4	5	4	1	2	5	0	4	8.666666666666666	2	0
13	0.46153846	0.30769232	0.23076923	8	4	2	2	5	1	4	2	1	5	10.166666666666666	1	1
15	0.6	0.2	0.2	4	4	1	5	5	2	0	0	2	4	8.666666666666666	1	2
16	0.3125	0.125	0.5625	5	3	8	5	0	2	3	0	0	4	9.166666666666666	2	3
15	0.4	0.4	0.2	3	1	3	7	4	1	0	2	0	4	7.833333333333333	3	4
7	0.14285715	0.5714286	0.2857143	5	1	2	2	2	0	4	0	1	3	7.5	2	1
7	0.2857143	0.42857143	0.2857143	5	1	4	0	2	0	1	2	2	1	8.166666666666666	2	1
19	0.42105263	0.2631579	0.31578946	3	2	8	4	5	1	0	1	1	5	8.5	4	3
15	0.26666668	0.4	0.33333334	7	7	1	3	4	1	0	1	5	2	9.166666666666666	4	1
10	0.2	0.2	0.6	6	1	2	2	5	3	0	2	1	2	10.166666666666666	1	0
8	0.25	0.375	0.375	7	2	0	4	2	0	3	2	2	5	8.666666666666666	3	2
11	0.36363637	0.18181819	0.45454547	8	2	0	5	4	4	1	3	0	4	10.166666666666666	1	1
11	0.18181819	0.54545456	0.27272728	8	2	3	1	5	0	4	1	3	4	8.833333333333334	4	1
15	0.4	0.33333334	0.26666668	7	4	4	3	4	2	1	0	4	1	8.333333333333334	4	0
7	0.14285715	0.5714286	0.2857143	3	3	1	1	2	2	1	0	0	4	8.5	1	1
20	0.35	0.25	0.4	7	5	6	2	7	0	2	4	1	4	10.333333333333334	4	5
17	0.4117647	0.47058824	0.11764706	5	4	6	3	4	2	2	0	1	1	9.0	4	3
9	0.11111111	0.6666667	0.22222222	6	3	1	3	2	2	1	1	2	5	8.5	1	0
9	0.33333334	0.5555556	0.11111111	3	2	5	1	1	1	1	0	1	3	9.166666666666666	4	2
15	0.53333336	0.33333334	0.13333334	6	1	3	5	6	4	1	1	0	3	8.666666666666666	1	3
7	0.2857143	0.2857143	0.42857143	8	2	2	2	1	3	2	1	2	5	8.333333333333334	2	0
19	0.31578946	0.36842105	0.31578946	8	5	4	7	3	2	2	3	1	2	8.666666666666666	3	0
15	0.33333334	0.2	0.46666667	6	1	5	5	4	2	1	2	1	5	10.0	1	2
19	0.42105263	0.21052632	0.36842105	8	4	3	6	6	1	2	4	1	2	7.666666666666667	2	1
16	0.4375	0.3125	0.25	7	4	3	6	3	1	2	2	2	1	9.5	2	1
11	0.27272728	0.36363637	0.36363637	7	3	2	4	2	0	2	3	2	2	9.166666666666666	3	0
14	0.35714287	0.42857143	0.21428572	7	4	3	5	2	1	2	3	1	5	8.666666666666666	1	2
9	0.44444445	0.22222222	0.33333334	8	1	4	1	3	1	1	1	5	2	9.333333333333334	4	1
15	0.2	0.53333336	0.26666668	7	5	2	4	4	1	3	0	3	4	8.833333333333334	4	3
8	0.25	0.375	0.375	5	3	2	1	2	1	1	2	1	5	7.833333333333333	3	3
15	0.46666667	0.33333334	0.2	5	4	5	3	3	2	1	0	2	5	8.0	4	3
17	0.4117647	0.29411766	0.29411766	7	2	4	5	6	3	2	1	1	1	10.333333333333334	1	2
11	0.45454547	0.27272728	0.27272728	3	4	4	2	1	0	1	1	1	4	9.166666666666666	4	4
9	0.22222222	0.44444445	0.33333334	3	6	0	1	2	0	0	2	1	2	8.5	3	2
17	0.23529412	0.3529412	0.4117647	4	3	3	7	4	1	1	1	1	2	7.333333333333333	4	3
5	0.4	0.4	0.2	6	2	1	2	0	1	0	3	2	2	9.5	3	0
20	0.35	0.3	0.35	8	10	6	2	2	4	2	1	1	1	9.5	4	0
12	0.16666667	0.5	0.33333334	7	4	4	3	1	3	1	1	2	5	9.166666666666666	1	1
14	0.21428572	0.35714287	0.42857143	5	4	3	1	6	2	1	1	1	1	10.0	1	2
15	0.33333334	0.33333334	0.33333334	7	1	5	6	3	0	2	2	3	4	8.333333333333334	3	0
12	0.33333334	0.33333334	0.33333334	7	1	5	3	3	3	1	0	3	5	9.0	1	1
5	0.0	0.6	0.4	7	2	1	2	0	0	3	1	3	5	9.166666666666666	4	0
5	0.4	0.4	0.2	6	0	0	5	0	1	1	2	2	2	9.0	4	1
16	0.1875	0.3125	0.5	6	4	2	5	5	2	3	1	0	1	7.833333333333333	1	3
17	0.3529412	0.1764706	0.47058824	4	2	6	3	6	0	2	0	2	1	10.5	4	3
11	0.27272728	0.45454547	0.27272728	7	3	2	2	4	3	4	0	0	3	6.666666666666667	2	3
6	0.0	0.6666667	0.33333334	7	0	3	3	0	2	1	2	2	4	8.666666666666666	4	1
6	0.33333334	0.33333334	0.33333334	4	1	2	2	1	0	0	0	4	5	7.666666666666667	4	3
14	0.35714287	0.42857143	0.21428572	4	1	3	5	5	1	0	2	1	5	8.166666666666666	3	2
11	0.18181819	0.45454547	0.36363637	3	3	2	3	3	1	0	0	2	1	9.166666666666666	4	1
10	0.3	0.5	0.2	3	3	5	2	0	0	2	1	0	1	8.5	2	6
7	0.5714286	0.0	0.42857143	6	1	2	2	2	3	1	0	2	4	9.666666666666666	1	1
16	0.5	0.0	0.5	3	6	5	2	3	0	0	1	2	5	9.166666666666666	3	4
18	0.44444445	0.22222222	0.33333334	7	3	4	6	5	1	0	4	2	4	9.833333333333334	3	2
7	0.0	0.5714286	0.42857143	3	2	2	1	2	1	0	2	0	1	8.166666666666666	1	0
20	0.2	0.45	0.35	7	6	8	3	3	1	0	3	3	1	9.666666666666666	3	3
14	0.2857143	0.2857143	0.42857143	7	3	1	5	5	1	2	3	1	2	10.5	2	1
8	0.5	0.125	0.375	7	1	0	6	1	3	3	0	1	4	9.166666666666666	2	1
6	0.5	0.16666667	0.33333334	7	1	2	2	1	0	2	1	4	1	8.333333333333334	2	2
11	0.27272728	0.72727275	0.0	4	3	4	3	1	0	2	1	1	2	7.833333333333333	4	4
14	0.35714287	0.2857143	0.35714287	8	4	3	3	4	1	2	2	3	3	9.5	3	0
17	0.1764706	0.47058824	0.3529412	3	6	2	7	2	1	0	1	1	2	8.333333333333334	1	7
13	0.3846154	0.46153846	0.15384616	6	5	3	0	5	0	2	3	1	5	7.5	3	0
18	0.3888889	0.2777778	0.33333334	5	4	6	2	6	0	1	0	4	5	10.0	4	2
18	0.33333334	0.33333334	0.33333334	4	5	2	3	8	1	1	2	0	2	9.333333333333334	2	3
8	0.375	0.375	0.25	6	1	2	2	3	0	4	0	2	1	7.333333333333333	4	3
10	0.3	0.4	0.3	4	3	1	4	2	1	1	1	1	1	7.5	1	3
13	0.23076923	0.3846154	0.3846154	4	2	6	2	3	2	0	0	2	2	8.666666666666666	1	1
15	0.4	0.4	0.2	5	4	2	7	2	2	2	1	0	3	8.0	2	2
14	0.2857143	0.42857143	0.2857143	8	4	2	4	4	2	3	1	2	3	8.833333333333334	2	0
18	0.3888889	0.5	0.11111111	6	5	4	5	4	0	1	3	2	1	7.833333333333333	2	2
10	0.2	0.7	0.1	4	3	2	3	2	2	1	0	1	3	9.333333333333334	4	5
19	0.2631579	0.42105263	0.31578946	8	6	6	4	3	3	1	3	1	1	10.833333333333334	3	1
10	0.2	0.0	0.8	6	1	3	3	3	0	1	2	3	3	8.666666666666666	4	2
10	0.5	0.3	0.2	4	2	5	2	1	1	1	1	1	1	7.333333333333333	2	4
19	0.31578946	0.36842105	0.31578946	4	6	7	3	3	0	4	0	0	4	11.333333333333334	2	0
5	0.2	0.4	0.4	4	2	2	0	1	1	1	2	0	5	10.5	3	1
18	0.3888889	0.2777778	0.33333334	5	4	7	4	3	0	2	3	0	4	10.666666666666666	3	0
13	0.46153846	0.30769232	0.23076923	7	2	3	3	5	1	1	1	4	2	8.166666666666666	4	2
16	0.125	0.5625	0.3125	4	3	3	5	5	2	0	0	2	3	9.166666666666666	1	4
8	0.5	0.125	0.375	6	1	3	1	3	3	0	2	1	3	9.833333333333334	3	0
16	0.1875	0.375	0.4375	4	3	2	5	6	1	1	1	1	1	8.833333333333334	2	1
20	0.45	0.3	0.25	5	3	7	4	6	1	2	2	0	3	8.666666666666666	1	4
14	0.2857143	0.2857143	0.42857143	3	5	4	2	3	2	0	0	1	1	9.0	4	3
17	0.29411766	0.1764706	0.5294118	6	6	5	2	4	1	2	2	1	3	7.333333333333333	1	3
16	0.3125	0.25	0.4375	7	4	3	6	3	2	2	2	1	3	8.5	1	1
18	0.2777778	0.44444445	0.2777778	5	6	5	2	5	3	0	2	0	1	9.166666666666666	3	3
15	0.53333336	0.13333334	0.33333334	4	6	2	5	2	0	1	1	2	3	7.0	4	3
10	0.4	0.4	0.2	7	3	1	5	1	0	3	0	4	4	9.333333333333334	2	2
7	0.42857143	0.14285715	0.42857143	4	1	3	2	1	1	1	1	1	5	7.166666666666667	4	1
20	0.2	0.45	0.35	5	6	5	3	6	0	3	1	1	4	9.166666666666666	4	7
20	0.3	0.4	0.3	5	5	7	1	7	1	1	1	2	5	9.833333333333334	4	3
17	0.3529412	0.4117647	0.23529412	8	6	3	6	2	4	2	2	0	3	10.0	1	1
13	0.3846154	0.23076923	0.3846154	5	3	2	5	3	3	0	2	0	5	9.5	1	0
13	0.3846154	0.46153846	0.15384616	3	3	3	6	1	1	1	0	1	3	8.166666666666666	2	7
12	0.25	0.41666666	0.33333334	6	5	3	1	3	3	0	2	1	5	8.166666666666666	3	2
5	0.4	0.2	0.4	4	3	2	0	0	1	0	1	2	4	7.5	4	1
6	0.16666667	0.33333334	0.5	4	0	0	3	3	1	1	0	2	5	9.166666666666666	1	0
19	0.2631579	0.47368422	0.2631579	7	7	2	8	2	1	4	2	0	3	10.333333333333334	3	2
12	0.33333334	0.083333336	0.5833333	5	2	4	2	4	0	0	3	2	3	11.5	3	0
15	0.46666667	0.26666668	0.26666668	6	2	7	5	1	3	2	1	0	3	9.0	3	5
7	0.42857143	0.5714286	0.0	4	3	3	1	0	1	0	1	2	5	8.5	4	2
9	0.44444445	0.11111111	0.44444445	7	2	1	3	3	2	1	2	2	1	9.166666666666666	4	1
16	0.3125	0.375	0.3125	4	6	2	6	2	0	1	2	1	1	9.5	4	2
8	0.5	0.125	0.375	5	1	2	1	4	2	2	1	0	5	9.666666666666666	1	6
14	0.5	0.21428572	0.2857143	7	1	6	4	3	1	1	2	3	5	8.833333333333334	4	1
17	0.23529412	0.3529412	0.4117647	8	2	3	2	10	1	2	2	3	5	8.5	2	4
6	0.16666667	0.33333334	0.5	4	1	2	2	1	2	0	1	1	1	8.333333333333334	3	2
17	0.23529412	0.3529412	0.4117647	8	1	4	8	4	2	2	1	3	5	10.333333333333334	3	1
7	0.14285715	0.42857143	0.42857143	3	0	2	4	1	0	0	1	2	4	9.0	4	3
12	0.16666667	0.16666667	0.6666667	8	3	3	2	4	1	4	1	2	3	8.166666666666666	2	1
19	0.2631579	0.15789473	0.57894737	8	5	4	7	3	3	1	1	3	4	10.0	4	0
13	0.46153846	0.15384616	0.3846154	6	8	1	1	3	0	1	1	4	1	8.5	2	4
8	0.375	0.25	0.375	3	3	1	1	3	0	2	0	1	5	8.333333333333334	2	1
18	0.33333334	0.3888889	0.2777778	3	2	8	4	4	1	0	1	1	5	7.5	4	6
14	0.42857143	0.14285715	0.42857143	6	3	4	3	4	1	3	0	2	3	8.166666666666666	4	2
19	0.21052632	0.47368422	0.31578946	6	2	5	6	6	3	0	2	1	5	9.5	4	4
6	0.16666667	0.16666667	0.6666667	8	1	1	2	2	2	0	3	3	3	9.0	3	1
6	0.0	0.8333333	0.16666667	7	4	0	0	2	1	2	2	2	3	7.833333333333333	1	3
18	0.22222222	0.2777778	0.5	6	7	8	3	0	2	3	0	1	1	9.166666666666666	4	1
12	0.16666667	0.25	0.5833333	8	0	4	5	3	1	1	4	2	3	9.5	2	1
8	0.0	0.75	0.25	3	3	1	2	2	1	1	1	0	4	9.166666666666666	2	1
17	0.3529412	0.47058824	0.1764706	5	6	7	3	1	1	3	1	0	1	7.5	2	7
5	0.6	0.4	0.0	8	2	0	1	2	3	1	2	2	3	8.0	3	1
13	0.30769232	0.3846154	0.30769232	6	2	5	4	2	2	2	1	1	2	9.5	2	1
17	0.23529412	0.4117647	0.3529412	4	3	8	3	3	3	1	0	0	1	10.333333333333334	2	4
8	0.0	0.375	0.625	6	5	1	1	1	1	2	1	2	2	7.833333333333333	2	1
18	0.3888889	0.11111111	0.5	8	3	7	1	7	1	2	2	3	2	9.666666666666666	4	3
12	0.41666666	0.41666666	0.16666667	4	2	3	2	5	2	1	1	0	2	8.666666666666666	2	2
13	0.07692308	0.3846154	0.53846157	6	3	3	4	3	2	2	2	0	3	8.333333333333334	1	3
10	0.3	0.4	0.3	7	4	3	3	0	2	2	1	2	3	9.0	1	0
8	0.375	0.5	0.125	5	2	2	4	0	1	3	0	1	1	10.0	2	1
10	0.5	0.3	0.2	4	0	5	2	3	0	1	2	1	5	10.333333333333334	3	0
6	0.16666667	0.5	0.33333334	4	5	0	0	1	0	1	1	2	3	6.833333333333333	3	1
11	0.27272728	0.18181819	0.54545456	7	1	3	4	3	2	3	2	0	2	7.833333333333333	3	1
